접수연도,자치구코드,자치구명,법정동코드,법정동명,건물명,계약일,물건금액(만원),건물면적(㎡),토지면적(㎡),층,건축년도,역개수,학교수
2024,11470,양천구,10200,목동,해오름타운,20240618,24300,26.97,18.0,3.0,2015.0,5,32
2024,11620,관악구,10200,신림동,(1438-4),20240618,15518,24.07,33.11,5.0,2011.0,4,131
2024,11740,강동구,10300,상일동,고덕센트럴IPARK,20240618,143300,84.97,0.0,8.0,2019.0,15,37
2024,11260,중랑구,10300,중화동,반석주택,20240618,11000,43.7,30.0,-1.0,1993.0,8,7
2024,11410,서대문구,11900,북가좌동,행복한집(3차),20240618,20700,50.5,31.0,5.0,2008.0,5,6
2024,11740,강동구,10200,고덕동,고덕센트럴푸르지오,20240618,105000,59.14,0.0,33.0,2020.0,15,30
2024,11710,송파구,10700,가락동,헬리오시티,20240618,250000,110.66,0.0,7.0,2018.0,28,10
2024,11305,강북구,10300,수유동,혁구하이츠빌라6차(나동),20240618,10500,32.29,15.0,2.0,1992.0,3,24
2024,11410,서대문구,10100,충정로2가,현대,20240618,80500,99.97,0.0,8.0,1992.0,5,0
2024,11500,강서구,10300,화곡동,대신타운A동,20240618,20150,68.17,35.0,-1.0,2001.0,9,42
2024,11740,강동구,10300,상일동,고덕아르테온,20240618,123000,59.83,0.0,18.0,2020.0,15,37
2024,11530,구로구,10600,고척동,대우,20240618,55000,59.96,0.0,12.0,1999.0,7,12
2024,11680,강남구,11000,압구정동,"현대7차(73~77,82,85동)",20240618,560000,157.36,0.0,1.0,1979.0,21,15
2024,11305,강북구,10400,우이동,대우,20240618,61000,84.93,0.0,3.0,2000.0,3,1
2024,11650,서초구,10100,방배동,방배임광3차,20240618,178000,100.82,0.0,9.0,1988.0,12,36
2024,11380,은평구,10500,구산동,현대빌라,20240618,14000,39.39,19.0,2.0,1991.0,13,27
2024,11650,서초구,10100,방배동,방배중앙센트레빌,20240618,113000,59.922,0.0,7.0,2021.0,12,36
2024,11320,도봉구,10600,방학동,방학동삼성래미안1,20240618,85000,84.937,0.0,10.0,2002.0,3,23
2024,11500,강서구,10900,방화동,방화5,20240618,35000,33.18,0.0,5.0,1994.0,9,49
2024,11215,광진구,10400,광장동,현대파크빌,20240618,115000,59.76,0.0,18.0,2000.0,11,10
2024,11215,광진구,10400,광장동,현대파크빌,20240618,118000,59.76,0.0,9.0,2000.0,11,10
2024,11530,구로구,10700,개봉동,현대홈타운,20240618,60000,59.49,0.0,11.0,2001.0,7,7
2024,11380,은평구,10700,응암동,백련산에스케이뷰아이파크,20240618,84000,59.854,0.0,14.0,2020.0,13,46
2024,11380,은평구,10700,응암동,백련산에스케이뷰아이파크,20240618,86000,59.854,0.0,5.0,2020.0,13,46
2024,11410,서대문구,11700,연희동,대우푸르지오,20240618,94200,84.706,0.0,3.0,2002.0,5,6
2024,11410,서대문구,11900,북가좌동,DMC래미안e편한세상,20240618,165000,153.86,0.0,33.0,2012.0,5,6
2024,11260,중랑구,10600,신내동,화성.두산아파트,20240618,57000,66.96,0.0,6.0,1995.0,8,6
2024,11260,중랑구,10600,신내동,화성.두산아파트,20240618,78000,84.99,0.0,9.0,1995.0,8,6
2024,11215,광진구,10700,화양동,화양타워,20240618,12000,39.04,60.48,3.0,1999.0,11,19
2024,11410,서대문구,11400,신촌동,화이트빌,20240618,39500,71.37,35.0,4.0,2003.0,5,4
2024,11500,강서구,10300,화곡동,황보아트빌,20240618,30500,41.505,25.0,6.0,2016.0,9,42
2024,11650,서초구,10600,잠원동,훼미리,20240618,190000,84.9,0.0,5.0,1992.0,12,2
2024,11230,동대문구,10900,휘경동,휘경자이 디센시아,20240618,93000,59.96,0.0,26.0,0.0,6,36
2024,11230,동대문구,10900,휘경동,휘경자이 디센시아,20240618,81700,59.98,0.0,32.0,0.0,6,36
2024,11305,강북구,10200,번동,번동한양아파트,20240618,53300,84.67,0.0,10.0,1992.0,3,3
2024,11500,강서구,10300,화곡동,고명빌라,20240618,15000,58.28,26.0,1.0,2002.0,9,42
2024,11590,동작구,10500,흑석동,흑석리버파크자이,20240618,115000,84.99,0.0,9.0,2023.0,12,5
2024,11215,광진구,10300,구의동,베네치아빌(3단지),20240618,74000,99.92,73.0,1.0,2010.0,11,5
2024,11590,동작구,10500,흑석동,흑석한강푸르지오,20240618,149000,84.98,0.0,1.0,2012.0,12,5
2024,11380,은평구,10400,갈현동,베라힐,20240618,32000,42.75,23.0,5.0,2016.0,13,68
2024,11680,강남구,10600,대치동,대치3차 아이파크 오피스텔,20240618,35700,22.28,34.31,12.0,2019.0,21,37
2024,11305,강북구,10300,수유동,힐링하우스,20240618,24000,37.39,24.0,4.0,2016.0,3,24
2024,11500,강서구,10500,마곡동,벨리오,20240618,14600,23.62,35.91,3.0,2015.0,9,8
2024,11545,금천구,10300,시흥동,벽산,20240618,47000,84.99,0.0,19.0,2000.0,1,57
2024,11530,구로구,10600,고척동,고척월드메르디앙,20240618,78000,84.96,0.0,18.0,2011.0,7,12
2024,11590,동작구,10900,신대방동,벽산,20240618,67000,59.76,0.0,8.0,1997.0,12,11
2024,11230,동대문구,11000,이문동,,20240618,73000,46.55,66.0,,1969.0,6,1
2024,11110,종로구,17400,창신동,,20240618,90000,164.04,93.0,,1980.0,15,14
2024,11320,도봉구,10600,방학동,벽산아파트2,20240618,42500,59.581,0.0,3.0,1998.0,3,23
2024,11320,도봉구,10600,방학동,,20240618,40000,185.88,103.0,,1993.0,3,23
2024,11620,관악구,10100,봉천동,보라매삼성,20240618,82000,84.84,0.0,12.0,1996.0,4,112
2024,11680,강남구,10100,역삼동,,20240618,480000,414.38,193.0,,1998.0,21,4
2024,11620,관악구,10100,봉천동,봉천우성,20240618,82800,84.96,0.0,18.0,2000.0,4,112
2024,11470,양천구,10200,목동,부영3,20240618,194500,140.52,0.0,16.0,2000.0,5,32
2024,11620,관악구,10200,신림동,더지음,20240618,26950,20.49,16.0,3.0,2023.0,4,131
2024,11530,구로구,10600,고척동,고척월드메르디앙,20240618,78000,84.96,0.0,18.0,2011.0,7,12
2024,11440,마포구,12000,서교동,(470-19),20240618,24700,22.03,12.0,5.0,2011.0,16,1
2024,11320,도봉구,10700,창동,북한산아이파크5차,20240618,79500,84.451,0.0,20.0,2004.0,3,21
2024,11320,도봉구,10700,창동,북한산아이파크5차,20240618,89000,101.917,0.0,22.0,2004.0,3,21
2024,11470,양천구,10200,목동,아이비캐슬,20240617,10000,15.21,7.0,3.0,2016.0,5,32
2024,11410,서대문구,12000,남가좌동,DMC에코자이,20240617,98000,59.656,0.0,16.0,2019.0,5,3
2024,11320,도봉구,10500,쌍문동,한양1,20240617,48500,50.58,0.0,8.0,1986.0,3,39
2024,11230,동대문구,10600,장안동,르메이에르1차(344-1),20240617,55000,84.97,0.0,5.0,2004.0,6,5
2024,11200,성동구,11500,성수동2가,(321-92),20240617,24800,29.9,15.0,2.0,2012.0,14,0
2024,11710,송파구,11100,방이동,올림픽선수기자촌1단지,20240617,205000,100.82,0.0,8.0,1988.0,28,19
2024,11650,서초구,10700,반포동,아크로리버파크,20240617,540000,112.97,0.0,8.0,2016.0,12,20
2024,11530,구로구,10600,고척동,청구,20240617,56500,59.94,0.0,16.0,1999.0,7,12
2024,11500,강서구,10300,화곡동,한남타운,20240617,18000,51.39,24.0,3.0,1993.0,9,42
2024,11680,강남구,11800,도곡동,타워팰리스2,20240617,455000,164.99,0.0,10.0,2003.0,21,18
2024,11320,도봉구,10800,도봉동,서원,20240617,33500,49.77,0.0,8.0,1996.0,3,7
2024,11260,중랑구,10300,중화동,한신아파트상가동유치원동(103~109),20240617,64800,59.76,0.0,26.0,1997.0,8,7
2024,11380,은평구,10100,수색동,DMC롯데캐슬더퍼스트,20240617,109900,84.93,0.0,5.0,2021.0,13,1
2024,11710,송파구,10100,잠실동,리센츠,20240617,250000,84.99,0.0,17.0,2008.0,28,23
2024,11350,노원구,10400,하계동,청솔(시영7),20240617,35000,39.78,0.0,1.0,1989.0,13,52
2024,11200,성동구,11300,옥수동,래미안옥수리버젠,20240617,154000,59.25,0.0,12.0,2012.0,14,16
2024,11305,강북구,10200,번동,시크빌트윈9차(443-101),20240617,22000,29.85,16.0,6.0,2014.0,3,3
2024,11710,송파구,10600,삼전동,(94-4),20240617,14171,18.64,10.0,4.0,2010.0,28,6
2024,11560,영등포구,12700,양평동3가,거성파스텔,20240617,85500,59.96,0.0,13.0,1999.0,11,0
2024,11440,마포구,12500,성산동,이조빌라,20240617,31000,61.09,28.0,3.0,1994.0,16,11
2024,11320,도봉구,10700,창동,새울센스빌76차,20240617,26000,46.35,26.0,2.0,2015.0,3,21
2024,11740,강동구,10300,상일동,고덕센트럴IPARK,20240617,146000,84.97,0.0,17.0,2019.0,15,37
2024,11350,노원구,10500,상계동,토마토파르코,20240617,15650,36.767,45.648,6.0,2005.0,13,48
2024,11380,은평구,10500,구산동,우성펠리스,20240617,27200,44.95,36.0,4.0,2017.0,13,27
2024,11740,강동구,10200,고덕동,고덕센트럴푸르지오,20240617,100000,59.14,0.0,26.0,2020.0,15,30
2024,11350,노원구,10400,하계동,장미(시영6),20240617,43800,39.92,0.0,3.0,1989.0,13,52
2024,11530,구로구,10200,구로동,한신,20240617,39200,44.78,0.0,6.0,1988.0,7,23
2024,11500,강서구,10300,화곡동,한울에이치밸리움A동,20240617,26000,22.81,0.0,5.0,2019.0,9,42
2024,11740,강동구,10300,상일동,고덕센트럴IPARK,20240617,135000,84.97,0.0,2.0,2019.0,15,37
2024,11305,강북구,10200,번동,주공1단지,20240617,48000,49.94,0.0,9.0,1991.0,3,3
2024,11500,강서구,10300,화곡동,한강S-클래스(1084-30),20240617,16500,34.84,20.0,2.0,2012.0,9,42
2024,11290,성북구,13200,보문동3가,현대I-PARK,20240617,95000,84.3,0.0,15.0,2003.0,9,0
2024,11560,영등포구,11000,여의도동,KCC파크타운,20240617,22200,35.34,49.9,5.0,2005.0,11,27
2024,11500,강서구,10300,화곡동,한울팰리스,20240617,19500,26.29,10.0,5.0,2017.0,9,42
2024,11710,송파구,10200,신천동,파크리오,20240617,226000,84.79,0.0,35.0,2008.0,28,9
2024,11710,송파구,11100,방이동,호운하우스,20240617,37300,49.26,24.0,4.0,2002.0,28,19
2024,11530,구로구,11200,항동,하버라인2단지,20240617,73000,74.87,0.0,18.0,2019.0,7,15
2024,11305,강북구,10300,수유동,한신하이츠(A),20240617,43000,109.3,117.0,1.0,1986.0,3,24
2024,11320,도봉구,10500,쌍문동,한양1,20240617,48500,50.58,0.0,8.0,1986.0,3,39
2024,11620,관악구,10100,봉천동,팰리스타운(635-130),20240617,20000,22.86,14.0,2.0,2015.0,4,112
2024,11215,광진구,10500,자양동,자양8차현대홈타운,20240617,140000,80.47,0.0,11.0,2002.0,11,22
2024,11320,도봉구,10500,쌍문동,한양2,20240617,38000,59.67,0.0,8.0,1988.0,3,39
2024,11710,송파구,10200,신천동,파크리오,20240617,179500,59.86,0.0,4.0,2008.0,28,9
2024,11200,성동구,10700,행당동,행당한진타운,20240617,140000,114.62,0.0,12.0,2000.0,14,6
2024,11200,성동구,10700,행당동,행당한진타운,20240617,152000,114.62,0.0,9.0,2000.0,14,6
2024,11710,송파구,10800,문정동,파크하비오,20240617,148300,84.972,0.0,5.0,2016.0,28,8
2024,11200,성동구,10700,행당동,행당한진타운,20240617,87000,84.71,0.0,2.0,2000.0,14,6
2024,11590,동작구,10700,사당동,(296-3),20240617,22000,41.0,27.0,1.0,1986.0,12,14
2024,11620,관악구,10100,봉천동,두산,20240617,100000,114.99,0.0,12.0,2000.0,4,112
2024,11740,강동구,10200,고덕동,고덕센트럴푸르지오,20240617,100750,59.09,0.0,30.0,2020.0,15,30
2024,11590,동작구,10500,흑석동,명수대현대,20240617,228000,147.18,0.0,4.0,1988.0,12,5
2024,11350,노원구,10600,중계동,롯데우성,20240617,120000,101.88,0.0,13.0,1993.0,13,97
2024,11680,강남구,10300,개포동,래미안블레스티지,20240617,168000,49.909,0.0,12.0,2019.0,21,35
2024,11380,은평구,11400,진관동,은평뉴타운솔하임,20240617,55500,45.044,0.0,20.0,2017.0,13,33
2024,11740,강동구,10600,둔촌동,신성둔촌미소지움1,20240617,106500,84.86,0.0,17.0,1998.0,15,15
2024,11590,동작구,10200,상도동,e편한세상상도노빌리티,20240617,129000,59.782,0.0,11.0,2018.0,12,8
2024,11380,은평구,10100,수색동,DMC롯데캐슬더퍼스트,20240617,109900,84.93,0.0,5.0,2021.0,13,1
2024,11380,은평구,11400,진관동,메이플카운티,20240617,12300,24.17,33.2,9.0,2014.0,13,33
2024,11560,영등포구,10800,영등포동7가,아크로타워스퀘어,20240617,145700,71.98,0.0,28.0,2017.0,11,0
2024,11530,구로구,10800,오류동,구로예미지어반코어,20240617,40592,45.461,64.9176,17.0,2023.0,7,12
2024,11110,종로구,11500,사직동,광화문스페이스본(101동~105동),20240617,174000,121.37,0.0,11.0,2008.0,15,1
2024,11530,구로구,10800,오류동,구로예미지어반코어,20240617,39788,40.68,58.0914,19.0,2023.0,7,12
2024,11545,금천구,10200,독산동,한신아파트,20240617,60000,89.46,0.0,16.0,1991.0,1,38
2024,11590,동작구,10200,상도동,힐스테이트상도센트럴파크,20240617,154500,118.175,0.0,15.0,2012.0,12,8
2024,11290,성북구,13400,길음동,길음뉴타운5단지(래미안),20240617,83900,59.75,0.0,11.0,2006.0,9,8
2024,11560,영등포구,11400,당산동4가,당산현대3차,20240617,115500,84.5,0.0,9.0,1988.0,11,0
2024,11740,강동구,10300,상일동,고덕아르테온,20240617,158500,84.97,0.0,4.0,2020.0,15,37
2024,11680,강남구,10500,삼성동,대종빌딩,20240617,50920,51.5,72.99,9.0,1991.0,21,8
2024,11680,강남구,10500,삼성동,대종빌딩,20240617,41600,42.0,59.52,9.0,1991.0,21,8
2024,11680,강남구,10300,개포동,개포주공5단지,20240617,238000,83.17,0.0,4.0,1983.0,21,35
2024,11440,마포구,10800,대흥동,마포태영,20240617,175000,114.93,0.0,23.0,1999.0,16,6
2024,11680,강남구,10300,개포동,개포우성3차,20240617,235000,104.43,0.0,12.0,1984.0,21,35
2024,11530,구로구,10100,신도림동,대림e-편한세상4,20240617,157000,140.74,0.0,1.0,2003.0,7,7
2024,11470,양천구,10300,신월동,수명산롯데캐슬,20240617,65000,84.96,0.0,1.0,2008.0,5,46
2024,11680,강남구,11800,도곡동,대림아크로빌,20240617,255000,130.545,0.0,15.0,1999.0,21,18
2024,11440,마포구,12300,망원동,웨스트빌,20240617,34000,43.38,25.0,3.0,2008.0,16,2
2024,11680,강남구,10300,개포동,디에이치아너힐즈,20240617,225000,59.807,0.0,13.0,2019.0,21,35
2024,11230,동대문구,10600,장안동,베스트빌(316-7),20240617,16200,47.38,23.0,5.0,2002.0,6,5
2024,11410,서대문구,11000,북아현동,미주타운,20240617,39500,60.32,33.0,2.0,2009.0,5,13
2024,11440,마포구,10900,염리동,마포자이,20240617,210000,135.376,0.0,5.0,2003.0,16,31
2024,11200,성동구,11200,금호동4가,서울숲푸르지오,20240617,210000,114.8,0.0,2.0,2007.0,14,0
2024,11530,구로구,10200,구로동,비즈트위트 오렌지,20240617,12700,17.81,26.9082,17.0,2013.0,7,23
2024,11440,마포구,10200,공덕동,공덕SK리더스뷰,20240617,185000,84.94,0.0,14.0,2021.0,16,1
2024,11380,은평구,10200,녹번동,CS아르체,20240617,25000,30.03,13.0,6.0,2017.0,13,3
2024,11140,중구,15600,입정동,힐스테이트세운센트럴2단지,20240617,83000,45.984,0.0,21.0,2023.0,23,0
2024,11710,송파구,10600,삼전동,(94-4),20240617,16305,18.36,11.0,2.0,2010.0,28,6
2024,11500,강서구,10500,마곡동,마곡오드카운티2차,20240617,20500,30.37,46.65,2.0,,9,8
2024,11680,강남구,10300,개포동,개포주공7단지,20240617,195000,53.46,0.0,10.0,1983.0,21,35
2024,11440,마포구,10200,공덕동,공덕1삼성래미안,20240617,109000,59.74,0.0,2.0,1999.0,16,1
2024,11215,광진구,10400,광장동,광장힐스테이트,20240617,225000,130.17,0.0,2.0,2012.0,11,10
2024,11230,동대문구,11000,이문동,이문동오피스텔,20240617,9190,21.6,27.29,6.0,2006.0,6,1
2024,11380,은평구,11000,증산동,기린원하이츠,20240617,52700,55.68,34.0,3.0,1994.0,13,3
2024,11680,강남구,10800,논현동,e-편한세상,20240617,164000,112.204,0.0,2.0,2005.0,21,2
2024,11650,서초구,10800,서초동,서초동삼성쉐르빌2,20240617,92500,70.49,0.0,16.0,2002.0,12,55
2024,11500,강서구,10300,화곡동,비즈빌(798-14),20240617,27000,36.15,20.0,3.0,2014.0,9,42
2024,11500,강서구,10600,내발산동,거산빌리지,20240617,24600,53.46,32.0,3.0,2010.0,9,69
2024,11680,강남구,10300,개포동,개포주공6단지,20240617,261000,83.21,0.0,4.0,1983.0,21,35
2024,11650,서초구,10800,서초동,삼풍아파트,20240617,253000,79.47,0.0,6.0,1988.0,12,55
2024,11545,금천구,10300,시흥동,벽산,20240617,58500,114.84,0.0,18.0,2000.0,1,57
2024,11215,광진구,10300,구의동,e편한세상광진그랜드파크,20240617,209000,115.984,0.0,14.0,2021.0,11,5
2024,11200,성동구,10700,행당동,서울숲한신더휴,20240617,115000,84.95,0.0,1.0,2003.0,14,6
2024,11230,동대문구,10900,휘경동,휘경동일하이빌,20240617,67500,59.934,0.0,14.0,2005.0,6,36
2024,11545,금천구,10300,시흥동,벽산,20240617,56000,114.84,0.0,15.0,2000.0,1,57
2024,11680,강남구,11800,도곡동,삼성래미안,20240617,240000,84.89,0.0,6.0,2001.0,21,18
2024,11260,중랑구,10100,면목동,라온프라이빗,20240617,96000,84.987,0.0,2.0,2020.0,8,15
2024,11410,서대문구,11800,홍은동,극동,20240617,47000,84.92,0.0,2.0,1995.0,5,10
2024,11440,마포구,10800,대흥동,,20240617,98000,173.28,99.0,,1993.0,16,6
2024,11680,강남구,10800,논현동,풍림빌라,20240617,252000,242.45,132.0,2.0,1996.0,21,2
2024,11530,구로구,10100,신도림동,신도림1차푸르지오,20240617,42000,50.68,74.2,6.0,2007.0,7,7
2024,11440,마포구,10800,대흥동,마포그랑자이(1단지),20240617,142000,59.98,0.0,2.0,2020.0,16,6
2024,11650,서초구,10300,우면동,서초네이처힐4단지,20240617,145000,84.84,0.0,11.0,2011.0,12,2
2024,11140,중구,16200,신당동,,20240617,160000,207.78,109.0,,1985.0,23,86
2024,11500,강서구,10500,마곡동,마곡13단지힐스테이트마스터,20240617,106000,59.982,0.0,1.0,2017.0,9,8
2024,11380,은평구,11400,진관동,박석고개1단지힐스테이트(116~131동)BL2-1,20240617,102500,84.72,0.0,11.0,2009.0,13,33
2024,11710,송파구,10600,삼전동,(94-4),20240617,16305,18.36,11.0,3.0,2010.0,28,6
2024,11260,중랑구,10600,신내동,신내11대명,20240617,33000,39.76,0.0,10.0,1996.0,8,6
2024,11380,은평구,10200,녹번동,힐스테이트녹번,20240617,90000,59.9,0.0,2.0,2019.0,13,3
2024,11740,강동구,10300,상일동,고덕아르테온,20240617,150000,84.97,0.0,2.0,2020.0,15,37
2024,11440,마포구,11200,현석동,강변힐스테이트,20240617,132500,59.78,0.0,20.0,2004.0,16,0
2024,11740,강동구,10200,고덕동,배재현대,20240617,113000,84.9,0.0,5.0,1995.0,15,30
2024,11440,마포구,12500,성산동,동양하우징,20240617,38500,29.77,16.0,5.0,2017.0,16,11
2024,11500,강서구,10900,방화동,방화그린,20240617,43000,39.76,0.0,11.0,1993.0,9,49
2024,11380,은평구,11400,진관동,은평뉴타운솔하임,20240617,55500,45.044,0.0,20.0,2017.0,13,33
2024,11680,강남구,10100,역삼동,능현오피스텔,20240617,21000,29.65,40.92,12.0,2004.0,21,4
2024,11710,송파구,10600,삼전동,(94-4),20240617,23317,51.78,15.0,4.0,2010.0,28,6
2024,11710,송파구,10800,문정동,문정래미안,20240617,155000,133.29,0.0,13.0,2004.0,28,8
2024,11215,광진구,10300,구의동,그레이스홈타운(101동),20240617,80000,99.25,0.0,5.0,2005.0,11,5
2024,11650,서초구,10700,반포동,반포써밋,20240617,409000,133.045,0.0,12.0,2018.0,12,20
2024,11290,성북구,13400,길음동,(1084),20240617,40000,72.73,42.0,3.0,1989.0,9,8
2024,11305,강북구,10300,수유동,해오름베스트빌,20240617,13000,29.32,16.0,5.0,2010.0,3,24
2024,11680,강남구,10300,개포동,개포래미안포레스트,20240617,195000,59.92,0.0,4.0,2020.0,21,35
2024,11470,양천구,10200,목동,목동청구한신아파트,20240617,159000,84.77,0.0,4.0,1997.0,5,32
2024,11140,중구,16200,신당동,삼성,20240617,110000,114.91,0.0,6.0,1999.0,23,86
2024,11590,동작구,10100,노량진동,신동아리버파크,20240617,114000,114.75,0.0,5.0,2001.0,12,1
2024,11710,송파구,10600,삼전동,(94-4),20240617,41379,62.79,31.0,5.0,2010.0,28,6
2024,11680,강남구,10300,개포동,개포래미안포레스트,20240617,207000,59.92,0.0,6.0,2020.0,21,35
2024,11710,송파구,11400,마천동,마천금호어울림1차아파트,20240617,88000,101.91,0.0,1.0,2002.0,28,2
2024,11350,노원구,10600,중계동,주공5,20240617,68800,58.46,0.0,12.0,1992.0,13,97
2024,11500,강서구,10300,화곡동,강서오피스텔,20240617,6900,30.24,36.338,3.0,1998.0,9,42
